source,category,name,brand,url,postcode,lat,lon,phone,rating,price_level,business_status,opening_hours
places,mini_golf,Crazy Putt London,,https://crazyputtadventuregolflondon.com/,SE10 0QE,51.498228,0.0010987,020 8293 6007,4.3,,OPERATIONAL,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 8:00 AM – 11:00 PM; Sunday: 8:00 AM – 11:00 PM
places,mini_golf,Scratch Golf,,https://www.scratchgolf.com/,SW18 1UP,51.458405899999995,-0.19265549999999998,,5,,OPERATIONAL,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM
places,mini_golf,Putt in the Park,,http://www.puttinthepark.com/,SW11 4NJ,51.4758814,-0.1618102,,4.2,,OPERATIONAL,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM
places,mini_golf,Boom Battle Bar Oxford Street,,https://boombattlebar.com/uk/london-oxford-street/?utm_source=GMB&utm_medium=search&utm_campaign=GMB,W1D 1BP,51.5163102,-0.13393739999999998,020 7286 0404,4.8,PRICE_LEVEL_MODERATE,OPERATIONAL,Monday: 11:30 AM – 11:30 PM; Tuesday: 11:30 AM – 11:30 PM; Wednesday: 11:30 AM – 12:00 AM; Thursday: 11:30 AM – 2:00 AM; Friday: 11:30 AM – 2:00 AM; Saturday: 10:00 AM – 2:00 AM; Sunday: 11:30 AM – 10:30 PM
places,mini_golf,Plonk Crazy Golf - Hackney,,https://www.plonkgolf.co.uk/venue/plonk-hackney/,E8 3PH,51.5422668,-0.0575395,,4.4,,OPERATIONAL,Monday: 3:00 – 11:00 PM; Tuesday: 3:00 – 11:00 PM; Wednesday: 3:00 – 11:00 PM; Thursday: 3:00 – 11:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 11:00 PM
places,mini_golf,Swingers London,,https://www.swingers.club/uk,W1G 0JW,51.5156077,-0.14278749999999998,020 3846 3222,4.6,,OPERATIONAL,
places,mini_golf,Puttshack Lakeside,,http://www.puttshack.com/,RM20 2AD,51.488182099999996,0.2816469,020 3912 9400,4.6,,OPERATIONAL,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 10:00 PM
places,mini_golf,Greenwich Peninsula Golf Range,,http://www.greenwichpeninsulagolfrange.com/,SE10 0QE,51.498000000000005,0.00030000000000000003,020 8293 8992,4.1,,OPERATIONAL,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 8:00 AM – 11:00 PM; Sunday: 8:00 AM – 11:00 PM
places,escape_rooms,Escape Hunt Oxford Street,,https://escapehunt.com/uk/london-oxford-street/?utm_campaign&utm_source=GMB&utm_medium=search,W1D 1BP,51.5162176,-0.1339081,020 7637 3222,4.9,,OPERATIONAL,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 11:30 PM; Sunday: 10:00 AM – 10:00 PM
places,escape_rooms,clueQuest - The Live Escape Game,,https://cluequest.co.uk/,N1 0SL,51.5362684,-0.1168681,07798 772382,4.9,,OPERATIONAL,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 10:00 AM – 11:00 PM
places,escape_rooms,Escape London - Hammersmith Escape Rooms,,https://www.escape-london.co.uk/,W6 0QU,51.4926958,-0.23211669999999998,020 8222 6660,5,,OPERATIONAL,Monday: 1:00 – 9:30 PM; Tuesday: 1:00 – 9:30 PM; Wednesday: 1:00 – 9:30 PM; Thursday: 1:00 – 9:30 PM; Friday: 1:00 – 9:30 PM; Saturday: 10:00 AM – 9:30 PM; Sunday: 10:00 AM – 9:30 PM
places,escape_rooms,No Escape Oxford St,,http://www.noescapelondon.co.uk/,W1D 2EF,51.5161344,-0.1323909,020 3612 4409,4.9,,OPERATIONAL,Monday: 9:30 AM – 11:00 PM; Tuesday: 9:30 AM – 11:00 PM; Wednesday: 9:30 AM – 11:00 PM; Thursday: 9:30 AM – 11:00 PM; Friday: 9:30 AM – 11:00 PM; Saturday: 9:30 AM – 11:00 PM; Sunday: 9:30 AM – 11:00 PM
places,escape_rooms,Game Over London,,https://london.escapegameover.co.uk/,NW4 3RW,51.578354499999996,-0.2253819,020 8359 9925,4.9,,OPERATIONAL,Monday: 2:00 – 10:00 PM; Tuesday: 2:00 – 10:00 PM; Wednesday: 2:00 – 10:00 PM; Thursday: 2:00 – 10:00 PM; Friday: 2:00 – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM
places,escape_rooms,Enigma Quests Holborn,,https://enigmaquests.london/,EC4A 1EQ,51.5170551,-0.1093137,020 7377 9220,4.5,,OPERATIONAL,Monday: 11:00 AM – 8:30 PM; Tuesday: 11:00 AM – 8:30 PM; Wednesday: 11:00 AM – 8:30 PM; Thursday: 11:00 AM – 8:30 PM; Friday: 11:30 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM
places,escape_rooms,ScreamWorks,,http://www.screamworks.london/,E2 9LE,51.529122,-0.05629659999999999,,4.8,,OPERATIONAL,Monday: 10:00 AM – 9:30 PM; Tuesday: 10:00 AM – 9:30 PM; Wednesday: 10:00 AM – 9:30 PM; Thursday: 10:00 AM – 11:30 PM; Friday: 10:00 AM – 10:30 PM; Saturday: 10:00 AM – 11:30 PM; Sunday: 10:00 AM – 9:30 PM
places,escape_rooms,No Escape Victoria,,https://www.noescapelondon.co.uk/,SW1V 4PR,51.4914316,-0.1462721,020 7834 6243,5,,OPERATIONAL,Monday: 11:00 AM – 10:30 PM; Tuesday: 11:00 AM – 10:30 PM; Wednesday: 11:00 AM – 10:30 PM; Thursday: 11:00 AM – 10:30 PM; Friday: 11:00 AM – 10:30 PM; Saturday: 11:00 AM – 10:30 PM; Sunday: 11:00 AM – 10:30 PM
places,escape_rooms,Escape London - Shepherds Bush Escape Room,,http://www.escape-london.co.uk/,W12 8NL,51.5063446,-0.2333582,020 8222 6660,4.9,,OPERATIONAL,Monday: 10:00 AM – 9:30 PM; Tuesday: 10:00 AM – 9:30 PM; Wednesday: 10:00 AM – 9:30 PM; Thursday: 10:00 AM – 9:30 PM; Friday: 10:00 AM – 9:30 PM; Saturday: 10:00 AM – 9:30 PM; Sunday: 10:00 AM – 9:30 PM
places,escape_rooms,Escape Rooms London Bridge,,http://www.escaperooms.co.uk/,SE1 2TU,51.5038115,-0.0815151,07341 228046,4.5,,OPERATIONAL,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM
places,escape_rooms,Activate Games,,https://playactivate.co.uk/activate-at-the-o2,SE10 0DX,51.503818499999994,0.0018513999999999998,,4.5,,OPERATIONAL,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 10:00 AM – 10:00 PM
places,escape_rooms,SENSAS London,,https://london.sensas.top/,SW8 1RZ,51.482641099999995,-0.1252739,07944 020710,4.9,,OPERATIONAL,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 9:00 AM – 11:00 PM; Thursday: 9:00 AM – 11:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 9:00 AM – 11:00 PM
places,escape_rooms,Escape London,,https://www.escape-london.co.uk/,E1 0LB,51.513424400000005,-0.0488022,020 8222 6660,4.9,,OPERATIONAL,Monday: 1:00 – 9:30 PM; Tuesday: 1:00 – 9:30 PM; Wednesday: 1:00 – 9:30 PM; Thursday: 1:00 – 9:30 PM; Friday: 1:00 – 9:30 PM; Saturday: 10:00 AM – 9:30 PM; Sunday: 10:00 AM – 9:30 PM
places,escape_rooms,MISSION: BREAKOUT,,http://missionbreakout.london/,NW1 8PB,51.5449261,-0.1416589,020 3652 8144,4.8,,OPERATIONAL,Monday: 10:00 AM – 11:00 PM; Tuesday: 10:00 AM – 11:00 PM; Wednesday: 10:00 AM – 11:00 PM; Thursday: 10:00 AM – 11:00 PM; Friday: 10:00 AM – 11:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 10:00 AM – 11:00 PM
places,escape_rooms,Escape Entertainment London,,http://ldn.escape-entertainment.com/,EC3V 9DH,51.512767,-0.085949,020 7283 3883,4.4,,OPERATIONAL,Monday: 11:30 AM – 9:30 PM; Tuesday: 11:30 AM – 9:30 PM; Wednesday: 11:30 AM – 9:30 PM; Thursday: 11:30 AM – 9:30 PM; Friday: 11:30 AM – 9:30 PM; Saturday: 11:30 AM – 9:30 PM; Sunday: 11:30 AM – 9:30 PM
places,escape_rooms,Houdini's Escape Room Experience - Farringdon,,https://www.houdinisescape.co.uk/locations/farringdon/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp_website,EC1M 6BH,51.519788999999996,-0.102099,0333 004 9700,5,,OPERATIONAL,Monday: 1:00 – 10:00 PM; Tuesday: 1:00 – 10:00 PM; Wednesday: 1:00 – 10:00 PM; Thursday: 1:00 – 10:00 PM; Friday: 1:00 – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 1:00 – 10:00 PM
places,escape_rooms,Phoenix Escape Room,,,E1 1EJ,51.5160749,-0.0654077,07802 351639,4.9,,OPERATIONAL,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 11:00 PM
places,escape_rooms,Escape Plan,,http://escapeplanltd.com/,E1 6LA,51.524364399999996,-0.0733104,020 7613 5380,4.9,,OPERATIONAL,Monday: 11:00 AM – 9:30 PM; Tuesday: 11:00 AM – 9:30 PM; Wednesday: 11:00 AM – 9:30 PM; Thursday: 11:00 AM – 9:30 PM; Friday: 11:00 AM – 9:30 PM; Saturday: 11:00 AM – 9:30 PM; Sunday: 11:00 AM – 9:30 PM
places,escape_rooms,No Escape (Enigma Escape),,https://enigmaescape.co.uk/,N7 8EL,51.550770400000005,-0.1155421,020 7607 8706,4.8,,OPERATIONAL,Monday: 9:30 AM – 11:00 PM; Tuesday: 9:30 AM – 11:00 PM; Wednesday: 9:30 AM – 11:00 PM; Thursday: 9:30 AM – 11:00 PM; Friday: 9:30 AM – 11:00 PM; Saturday: 9:30 AM – 11:00 PM; Sunday: 9:30 AM – 11:00 PM
places,escape_rooms,007: Shadow Of Spectre by HiddenCity,,https://www.inthehiddencity.com/london/007,SE1 9PX,51.5074064,-0.1099134,,5,,OPERATIONAL,Monday: 11:30 AM – 10:30 PM; Tuesday: 11:30 AM – 10:30 PM; Wednesday: 11:30 AM – 10:30 PM; Thursday: 11:30 AM – 10:30 PM; Friday: 11:30 AM – 10:30 PM; Saturday: 10:30 AM – 10:30 PM; Sunday: 12:30 – 8:30 PM
places,vr_arcade,Sandbox VR,,https://sandboxvr.com/london,WC1A 1PB,51.516346399999996,-0.1244458,020 7082 3001,4.8,,OPERATIONAL,Monday: 10:00 AM – 11:30 PM; Tuesday: 10:00 AM – 11:30 PM; Wednesday: 10:00 AM – 11:30 PM; Thursday: 10:00 AM – 11:30 PM; Friday: 10:00 AM – 11:30 PM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 11:00 PM
places,vr_arcade,Sandbox VR - Wandsworth,,https://sandboxvr.com/london/,SW18 4TF,51.4560457,-0.1932091,020 3670 7303,5,,OPERATIONAL,Monday: 2:30 – 10:00 PM; Tuesday: 2:30 – 10:00 PM; Wednesday: 2:30 – 10:00 PM; Thursday: 2:30 – 10:00 PM; Friday: 2:30 – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 10:00 PM
places,vr_arcade,Omescape VR - Southbank,,https://omescapelondon.co.uk/?utm_source=local&utm_medium=organic&utm_campaign=google_business,SE1 0XN,51.5043139,-0.10374140000000001,020 7101 3566,5,,OPERATIONAL,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 10:00 AM – 10:00 PM
places,vr_arcade,Active Reality,,https://www.active-reality.com/,E10 5UN,51.5584698,-0.0125056,0333 339 1881,4.9,,OPERATIONAL,Monday: 3:00 – 8:00 PM; Tuesday: 3:00 – 8:00 PM; Wednesday: 3:00 – 8:00 PM; Thursday: 3:00 – 8:00 PM; Friday: 3:00 – 8:00 PM; Saturday: 9:00 AM – 6:30 PM; Sunday: 9:00 AM – 6:30 PM
places,vr_arcade,DNA VR,,https://www.dnavr.co.uk/,SW11 8AB,51.4826725,-0.14687039999999998,028 7122 0827,4.8,,OPERATIONAL,Monday: 2:30 – 9:30 PM; Tuesday: 2:30 – 9:30 PM; Wednesday: 2:30 – 9:30 PM; Thursday: 2:30 – 9:30 PM; Friday: 2:30 – 9:30 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM
places,vr_arcade,VRXtra Kingston,,https://vrxtra.com/,KT1 1TP,51.411336399999996,-0.3051078,0330 043 3760,4.8,,OPERATIONAL,Monday: 12:00 – 7:00 PM; Tuesday: 12:00 – 7:00 PM; Wednesday: 12:00 – 7:00 PM; Thursday: 12:00 – 9:00 PM; Friday: 12:00 – 7:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: 11:00 AM – 6:00 PM
places,vr_arcade,VR DREAM: At Your or Ours!,,https://vrdream.co.uk/,EC1A 9ET,51.519714099999995,-0.09835189999999999,07863 355261,5,,OPERATIONAL,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 1:40 – 9:40 PM; Friday: 1:40 – 10:20 PM; Saturday: 9:20 AM – 10:20 PM; Sunday: 9:20 AM – 10:20 PM
places,vr_arcade,Virtual Ghost,,http://www.virtual-ghost.com/,W1W 8DP,51.5166256,-0.139113,,5,,OPERATIONAL,
places,vr_arcade,Chambvr Virtual Reality,,https://www.chambvr.com/,SW18 4GP,51.456260199999996,-0.1953414,07722 075118,5,,OPERATIONAL,Monday: 2:00 – 9:00 PM; Tuesday: 2:00 – 9:00 PM; Wednesday: 2:00 – 9:00 PM; Thursday: 2:00 – 9:00 PM; Friday: 2:00 – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: 11:00 AM – 9:00 PM
places,vr_arcade,Navrtar,,http://www.navrtar.com/,W5 2UQ,51.5136885,-0.3065658,020 3696 5253,4.9,,OPERATIONAL,Monday: 2:00 – 10:00 PM; Tuesday: 2:00 – 10:00 PM; Wednesday: 2:00 – 10:00 PM; Thursday: 2:00 – 10:00 PM; Friday: 2:00 – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 9:00 PM
places,vr_arcade,Gravity Esports Arena,,https://www.gravity-uk.com/southside-wandsworth/activities/esports,SW18 4TF,51.4561247,-0.1929581,,4.4,,OPERATIONAL,Monday: 8:30 AM – 11:00 PM; Tuesday: 8:30 AM – 11:00 PM; Wednesday: 8:30 AM – 11:00 PM; Thursday: 8:30 AM – 11:00 PM; Friday: 8:30 AM – 12:30 AM; Saturday: 8:30 AM – 12:30 AM; Sunday: 8:30 AM – 11:00 PM
places,vr_arcade,DIVR Labs - Westfield London,,http://www.divrlabs.com/,W12 7GF,51.506795000000004,-0.22218269999999998,07778 872701,4.6,,OPERATIONAL,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: 11:00 AM – 7:00 PM
places,vr_arcade,Thrill Coaster - O2,,https://immotionvr.com/,SE10 0DX,51.5031854,0.0020816999999999997,0330 555 3330,4.8,,OPERATIONAL,Monday: 12:00 – 7:00 PM; Tuesday: 12:00 – 7:00 PM; Wednesday: 12:00 – 7:00 PM; Thursday: 12:00 – 7:00 PM; Friday: 12:00 – 8:00 PM; Saturday: 11:00 AM – 8:00 PM; Sunday: 11:00 AM – 7:00 PM
places,vr_arcade,Omescape VR - Aldgate,,https://omescapelondon.co.uk/?utm_source=local&utm_medium=organic&utm_campaign=google_business,E1 1EJ,51.5160159,-0.0654816,020 7278 5200,4.7,,OPERATIONAL,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM
places,vr_arcade,"SPVR ARCADE Enfield for Virtual Reality Adventures, Soft Play,Escape Rooms, Craft Studio & Games Arcade",,http://www.spvrarcade.com/,EN2 6BP,51.651506399999995,-0.08177809999999999,020 4539 8831,4.5,,OPERATIONAL,Monday: 10:00 AM – 7:00 PM; Tuesday: 10:00 AM – 7:00 PM; Wednesday: 10:00 AM – 7:00 PM; Thursday: 10:00 AM – 7:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 9:30 AM – 8:00 PM; Sunday: 10:30 AM – 5:00 PM
places,vr_arcade,DNA VR,,https://www.dnavr.co.uk/,N7 9LR,51.5486971,-0.12829379999999999,028 7122 0827,4.7,,OPERATIONAL,Monday: 2:30 – 9:30 PM; Tuesday: 2:30 – 9:30 PM; Wednesday: 2:30 – 9:30 PM; Thursday: 2:30 – 9:30 PM; Friday: 2:30 – 10:30 PM; Saturday: 10:00 AM – 10:30 PM; Sunday: 10:00 AM – 10:30 PM
places,vr_arcade,F1® Arcade London,,https://f1arcade.com/uk/london?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_term=london,EC4M 9AF,51.5138927,-0.09620379999999999,020 3834 3540,4.6,PRICE_LEVEL_EXPENSIVE,OPERATIONAL,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 PM – 1:00 AM; Saturday: 10:00 AM – 1:00 AM; Sunday: 10:00 AM – 11:00 PM
places,vr_arcade,Funland Games Arcade,,http://funlandlondon.com/,WC1N 1AW,51.524397199999996,-0.1236146,020 3927 8383,4.3,,OPERATIONAL,Monday: 10:00 AM – 10:30 PM; Tuesday: 10:00 AM – 10:30 PM; Wednesday: 10:00 AM – 10:30 PM; Thursday: 10:00 AM – 10:30 PM; Friday: 10:00 AM – 10:30 PM; Saturday: 10:00 AM – 10:30 PM; Sunday: 10:00 AM – 10:30 PM
places,vr_arcade,Gravity MAX Wandsworth,,https://gravity-global.com/max/wandsworth?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,SW18 4TF,51.4560633,-0.19342379999999998,0330 159 5815,4.1,,OPERATIONAL,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM
places,vr_arcade,meetspaceVR (ft Zero Latency),,https://www.meetspacevr.co.uk/?utm_source=Wembley+GMB&utm_medium=organic,HA9 0JT,51.560375799999996,-0.2801437,0800 088 6911,4.7,,OPERATIONAL,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 12:00 – 10:00 PM; Sunday: 12:00 – 9:00 PM
places,ice_skating,Glide at Battersea Power Station,,https://www.glidebatterseapowerstation.co.uk/,SW11 8EF,51.4829404,-0.144116,,4,,OPERATIONAL,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 11:00 PM; Friday: 10:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 9:00 AM – 10:00 PM
places,ice_skating,QUEENS skate dine bowl,,https://queens.london/,W2 4QP,51.510875,-0.187387,020 7229 0172,4.2,,OPERATIONAL,Monday: 10:00 AM – 11:00 PM; Tuesday: 10:00 AM – 11:00 PM; Wednesday: 10:00 AM – 11:00 PM; Thursday: 10:00 AM – 11:00 PM; Friday: 10:00 AM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 11:00 PM
places,ice_skating,"Ice Rink at Winter Village, Westfield London",,https://icerinkatwestfieldlondon.co.uk/,W12 7GF,51.5097896,-0.223247,,3.9,,OPERATIONAL,Monday: 9:30 AM – 10:30 PM; Tuesday: 9:30 AM – 10:30 PM; Wednesday: 9:30 AM – 10:30 PM; Thursday: 9:30 AM – 10:30 PM; Friday: 9:30 AM – 10:30 PM; Saturday: 9:30 AM – 10:30 PM; Sunday: 9:30 AM – 10:30 PM
places,ice_skating,Alexandra Palace Ice Rink,,http://www.alexandrapalace.com/ice-rink/,N22 7AY,51.5948748,-0.1298026,020 8365 4386,4.4,,OPERATIONAL,Monday: 11:00 AM – 5:30 PM; Tuesday: 1:30 – 5:30 PM; Wednesday: 11:00 AM – 5:30 PM; Thursday: 11:15 AM – 5:30 PM; Friday: 1:30 – 5:30 PM; Saturday: 11:00 AM – 4:30 PM; Sunday: 11:00 AM – 4:30 PM
places,ice_skating,Somerset House,,https://www.somersethouse.org.uk/,WC2R 1LA,51.511058999999996,-0.11714799999999997,020 7845 4600,4.4,,OPERATIONAL,Monday: 10:00 AM – 7:00 PM; Tuesday: 10:00 AM – 7:00 PM; Wednesday: 10:00 AM – 7:00 PM; Thursday: 10:00 AM – 7:00 PM; Friday: 10:00 AM – 7:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: 10:00 AM – 7:00 PM
places,ice_skating,Lee Valley Ice Centre,,https://www.better.org.uk/leisure-centre/lee-valley/ice-centre?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,E10 7QL,51.5634927,-0.0447432,0300 003 0624,4.3,,OPERATIONAL,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM
places,ice_skating,London Skate Centre,,http://www.lonskate.com/,W2 3ET,51.511789799999995,-0.1832334,020 7706 8769,4.8,,OPERATIONAL,Monday: Closed; Tuesday: 12:00 – 6:30 PM; Wednesday: Closed; Thursday: 12:00 – 6:30 PM; Friday: Closed; Saturday: 11:00 AM – 5:00 PM; Sunday: 11:00 AM – 5:00 PM
places,ice_skating,Streatham Ice and Leisure Centre - Active Lambeth,,https://active.lambeth.gov.uk/locations/streatham/,SW16 6HX,51.423774099999996,-0.1310796,020 8677 5758,4.1,,OPERATIONAL,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 7:00 AM – 7:00 PM; Sunday: 7:00 AM – 7:00 PM
places,ice_skating,Battersea Power Station,,https://batterseapowerstation.co.uk/?utm_source=gbp&utm_medium=organic&utm_campaign=google_business_profile,SW11 8DD,51.482020299999995,-0.1444907,020 8176 6500,4.6,,OPERATIONAL,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: 12:00 – 6:00 PM
places,ice_skating,Ice Leisure Group,,https://www.iceleisuregroup.com/,EC4M 7JN,51.5137801,-0.10215959999999999,,5,,OPERATIONAL,
places,ice_skating,Sobell Leisure Centre,,https://www.better.org.uk/leisure-centre/london/islington/sobell?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,N7 7NY,51.559008399999996,-0.11221719999999999,020 3642 5520,4.1,,OPERATIONAL,Monday: 6:30 AM – 10:00 PM; Tuesday: 6:30 AM – 10:00 PM; Wednesday: 6:30 AM – 10:00 PM; Thursday: 6:30 AM – 10:00 PM; Friday: 6:30 AM – 10:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: 8:00 AM – 6:00 PM
places,ice_skating,Ice Skating Lessons London,,http://iceskatinglessonslondon.co.uk/,E10 7QL,51.563683999999995,-0.044421600000000006,07837 637148,4.9,,OPERATIONAL,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
places,ice_skating,Romford Ice Rink,,https://www.everyoneactive.com/centre/sapphire-ice-leisure/,RM1 3JT,51.5773472,0.18500719999999998,01708 206892,4.6,,OPERATIONAL,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM
places,ice_skating,East Lawn,,https://www.nhm.ac.uk/visit/galleries-and-museum-map/our-gardens.html,SW7 2JB,51.4958904,-0.17471119999999998,,4.5,,OPERATIONAL,Monday: 10:00 AM – 6:00 PM; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 10:00 AM – 6:00 PM; Saturday: 10:00 AM – 6:00 PM; Sunday: 10:00 AM – 6:00 PM
